Target,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17
3,-1.2359730132212996,-2.1036046261687424,0.34403117284139895,-7.873764812872283,-3.6057618149571935,-3.687118484093274,-1.954556651177906,-0.3886149901055539,0.34403117284139895,-0.6613884900904814,1.4937689299415906,-2.4242852769644516,0.7051733266971651,3.4924172512580585,0.12934300585184388,3.093510565071755,0.25902914409807365
2,-2.8998656913456564,-1.9385857266918047,0.48263570713748183,-3.1446231896855927,3.7446607642742236,-0.23979106684307672,-4.305392267814407,-1.4191789398678654,0.48263570713748183,1.4183299708598156,-0.7925139742001173,-2.5226628602105174,-1.840158107273382,-0.43629880114115005,-0.10310855954632087,-0.29956366646404087,0.2657260266498682
2,1.7583765072398598,-0.8961883824792808,1.078347082095804,-7.576396368509443,0.954472196261903,-4.0024234595159065,-1.048803337625088,3.669917739321369,1.078347082095804,1.9859099886388463,2.5150676898788964,-1.0514145710440905,2.255572201781811,1.0185828795290177,0.04663327429747355,-0.05922203896252798,2.17219198967234
3,2.595722886319762,-3.4869128784384245,-1.3641273980038549,6.017688947347272,-1.536783118730797,-0.3272899326750762,-4.463593187288704,-4.165647521373243,-1.3641273980038549,1.4927536164166766,4.099565567864638,-1.2856852271041694,2.953056930678933,-3.0393931704386774,0.9329071380732711,-0.09941558306404663,-0.6456621425444555
0,1.8452352510914078,-1.074017916491548,-1.1154438447192025,-1.6568536194856547,0.621450182473769,-2.1202739539410707,0.38134951138393486,1.2631340564482065,-1.1154438447192025,4.533310109380837,3.7756205257435838,0.6423518235936183,1.4768364123523994,-2.4850455350736294,1.5144895946336923,1.9823656369168803,-4.574748751574993
0,1.2776850264646975,-2.911471823124928,0.23646131473443777,4.5041040843860145,-1.7065271838513432,0.14503184380722844,-7.600027710572732,-0.9280115992026028,0.23646131473443777,-0.7994536266671468,3.784020054536262,-3.4241516105521774,1.478015611445748,-4.0632507188732685,0.09422854040591642,-1.3902692625031017,-0.4916766480461392
0,-1.4196347995408511,2.5440320295372594,1.1888336544014309,3.664364245144075,-0.8286684649919471,-1.4099191369180732,-0.7563400120766115,-3.6263732203445196,1.1888336544014309,-0.49387579175461704,-1.2312216327635144,1.898319343398382,1.998722337572576,0.9230387989609911,0.9098441487441216,1.6295117256331584,-1.981205911068121
3,-0.9463857853127025,0.1409992085662608,-2.5602048036992233,-1.3119182765547823,-0.6848966548099937,-0.45443785191403496,3.908597660527281,0.28307062328541144,-2.5602048036992233,1.3373392830489492,-5.205900377807661,2.3541109690969533,-1.6092498086778926,0.2481074880248818,0.5032991954235747,0.7773186779108278,0.11556464997640248
1,2.0600357197575776,3.679132329990949,-0.6448062353293582,6.6240247647992465,0.9709203846964942,0.7079270339894418,0.9495511075974971,-1.0774878493998254,-0.6448062353293582,-2.7824983198486355,-2.761045832977346,-0.04199185997455945,-2.5752029760104556,-4.4642678377278155,0.8784265635445845,-2.269051565932573,-0.3264715421293167
2,-2.711688486345249,1.5225461942108103,1.455894347621014,1.792450391411593,3.74999718051226,1.5875115367997872,0.2972692478051744,3.3217949114680474,1.455894347621014,-3.801804023778422,-3.602057073607308,2.1674140708353997,0.5870865607878168,0.21491155090566094,0.788315945078461,-1.210573924335224,4.248716348559638
0,-2.255739624929749,-2.105395784804779,3.3456885802509344,-3.8785819039902596,0.5461065485299152,1.220470758130999,-6.669174326605799,-3.09607259501198,3.3456885802509344,6.6830809474519315,-1.5703902791737765,-1.2561251909642743,-1.5954944482183864,-0.7647814468302417,0.029183777916040543,1.6190459976630547,-2.0511468125574557
3,2.8750986105146374,0.03303487457588594,-0.6328147407473512,-6.345749962827016,-3.7347355029245635,-3.2936641987822664,4.5589847092114875,-0.7985741631984891,-0.6328147407473512,-1.5488063621437598,5.362098204320736,-2.2261648369448013,-0.7402168706018187,3.515291837951969,-0.8060399219404242,2.5637503435566478,-2.631448852355318
0,-1.6094414103204997,-4.129812472961357,1.9901328861309286,-0.055568966777225684,1.0785576374658872,0.5311740952907078,-7.1965823930110835,-1.1474321112207493,1.9901328861309286,2.8377183779394057,-0.8612629608213933,-2.2801742864907997,-0.5923856957472051,-1.2024334182098328,0.4086497286892554,-3.625982172742423,0.1556192358644719
1,0.2882133654841732,0.8031506174245505,-3.100065511895779,0.2989393902662394,-1.2966934343456118,-0.1789372978740349,5.142894025840255,-2.3139588087577465,-3.100065511895779,0.9372142806867535,1.117570998707595,1.3855342449456272,0.12978856010291295,1.919269094133234,0.9836879473803081,2.657657478620737,-2.50818968039988
2,2.34892096065622,-0.7023282900273535,2.750119178801609,-1.5674850271518557,0.744773949551587,-1.094484820733197,-2.2196941409252564,-0.31816290540671877,2.750119178801609,0.7822215811327569,9.79777391794587,-2.741004195985721,2.7218395813439313,1.5250131110928649,0.4915941751530536,-0.2559232971008827,-2.931428487134679
3,-2.254042633815512,-3.6689968246742204,-2.174251475717836,-3.2952524421792577,-3.69700207513238,-1.1580904810979127,-6.071441849202892,1.8294906798624915,-2.174251475717836,1.0306569818816385,-0.3092295170742531,-2.5295018908909084,2.785782739459693,1.5758479440153361,0.6001304853867833,-0.43582009207268446,3.682618339999279
2,0.9214349895315322,0.47114384515428775,0.9054976178719698,-8.05935080380096,3.148090840283889,-0.46839115944487286,3.2154889093176426,2.398171898818163,0.9054976178719698,1.5490064775838044,3.7001226385721027,-1.0814492615752087,-0.8997134835542637,2.5817739785856366,-0.4407398441893271,1.3023542657292175,0.462654124960858
0,-0.8318315600517496,-1.1380924718342178,-2.4898971030314123,0.6354153111446917,1.737346369843055,-0.17368428523050983,-2.245151893433497,-2.190630512508032,-2.4898971030314123,0.6799999122176481,-3.1080158538586624,-1.6695924666500768,-2.8193403627369182,-3.6606869573743688,-0.12014647445988862,0.39256944068867217,0.34804677187063204
3,-1.8337139181372728,0.03712466357732347,-2.009454412326644,0.2621298716611237,-1.0680646129731985,-1.8862832166144048,-2.3894059255439983,-4.308783024721944,-2.009454412326644,2.7740298795863163,0.12712036520381573,-0.7759632119194582,0.6474581274063707,-0.026401106379914774,-0.7230001986190936,2.6464869042088472,-3.4673248748231935
3,-0.6884500623449898,1.3462566557295386,-2.8013890858517185,0.9701932425850754,1.483003306287983,1.0097619792597805,-1.8632373710366816,-2.6153022397080763,-2.8013890858517185,1.6025270301609922,1.3729443403014754,-2.8426150456597044,-1.7335780996737893,-1.8314974704997202,-1.3475567865767828,0.9859323326497133,-1.7621955038331358
0,-0.8956897141344504,2.914316928776173,0.14637050974123644,6.776504901074576,0.9249789166966262,1.8241089216173565,0.46681035294324724,-5.59608803563567,0.14637050974123644,2.078035266343778,3.543330268531117,0.9370971515098466,3.0662831431980675,3.934894121471672,1.8143336497888132,-1.8030521273114877,-2.892149387743525
2,-1.716223284016932,0.2681819411725317,0.4409582977828026,3.306007313432977,1.3767837556554579,1.100792866787964,-0.49939737297917086,0.3078343344380856,0.4409582977828026,-3.077596826298232,1.979306115368772,0.3996210397365527,1.3501949683654406,0.21050304112730345,0.12219292410235648,0.5261049566664684,-0.5931390471199854
1,-1.854291797659564,0.2894867878632056,-0.8690335119611892,0.5734383718959757,3.33394510128569,3.436739036502559,2.1833480579773004,-2.8112139165730214,-0.8690335119611892,0.2505468752130571,3.5054979956643506,-0.4420176330877639,-0.601064921437755,2.571527601529907,-0.8766198188917789,1.9540970354906775,-0.9403781308072838
3,2.3521772078436376,-1.6838137851191695,-2.8105667965237435,0.1329985152310019,-2.394858187715158,0.4461825836836517,6.624868852548575,-2.2522111756084184,-2.8105667965237435,-1.200466487622011,-3.4889160055390023,0.5553801127047764,-4.394296692010659,0.3577487803514473,1.1026578014869466,-1.2099832859305106,0.19589742645657449
3,-0.4296795025390754,-1.641161166772839,-2.2079802903342163,1.6422520239129503,-0.5410756359091801,0.5617336179811174,4.023049980738482,-2.5569846339703544,-2.2079802903342163,0.2509329980027317,-3.004625922780448,1.488296263793179,-2.2946098233093224,0.6631364848834816,-1.8633626054104209,-0.6856061036332093,-1.3973401762914832
3,-4.883014384950393,4.659711179050073,-5.518468206677499,4.406892781067522,-5.898675331346127,0.6837119259623554,0.8199505053370083,1.4174110156438005,-5.518468206677499,-0.4842700458542837,-12.581821454810612,2.97673203304918,-0.40825915086685116,0.768500659690716,-0.14576727778174364,-1.3814023817274221,2.2072670144144557
3,0.20182429043915906,-1.6108878199330472,-1.9666243716345395,-0.6240159417077823,-1.5463609790431851,-0.022996976296176586,2.3796745979988003,-0.5388608186343377,-1.9666243716345395,-0.5222805135552093,-2.3535240456000888,0.1379840564493371,-2.4161286446678254,-0.5737408240500186,-0.6790143148137053,0.35809310329651245,-0.4328949878308501
3,-3.6773477618352333,1.6004957612437423,-3.3523667332748164,-2.2118076274641787,-1.9133775416491612,-0.38746543344947715,1.9797283788516284,-0.6272089068623651,-3.3523667332748164,1.2139839766548217,-1.8334734187746224,0.36839960400328353,-1.807011633299131,0.7301931505147015,0.8468547979601395,4.3503200265033115,-4.982506948106964
2,-1.4528137732950217,-1.9467912286089777,2.472833675151309,0.1482173277686787,1.2845211007517352,-1.2013206116929902,-5.272671925173714,2.200042779345306,2.472833675151309,3.379334011581708,2.4425756630326165,0.8809032992660655,4.403332327088851,-0.08084950454268358,-0.6197242783152261,-1.3127647517581398,-1.4292986149656222
3,1.702474240606172,0.25978730895208324,-1.7877513325266696,-6.236185610707001,-1.4275180462306083,-0.22923236245725398,3.6525622362061965,1.297395954931985,-1.7877513325266696,-2.0677049842965056,1.4311785521008278,-3.1185230642468738,-3.769507361910451,1.1687600181605204,0.6178687104574124,1.130986288646366,0.8492354075996611
3,0.8179595725293343,0.29021401974977445,-2.0533588310077286,0.4597399146286809,0.23429178791537653,2.373834537919597,2.371425987083637,-0.12631028700203895,-2.0533588310077286,-1.4590867441644848,0.7789958302465085,0.016665719431550485,0.6363365196753814,1.2632478018106146,-0.31193130037564637,1.3450489152721428,4.538824556440698
3,-3.5014557088477987,-0.02737217872079145,-2.250392002545383,1.9749181274419925,-0.7316158752610474,-0.5074742662771956,-4.512004517332271,-0.0016343357080649268,-2.250392002545383,-0.8851452121109538,-3.783640050965676,-0.9636360612142574,0.8232109192124382,-0.6276198524169092,0.7172968756689451,-0.9568529320461148,1.9069078229583756
3,6.6644877584964926,-2.2640755670176596,2.225180901328795,-7.2578734333464245,-0.9521733481193076,-3.4447106235045695,1.3425721965115562,0.5958342998840473,2.225180901328795,-2.4558419844146226,10.924860084192623,-5.1548822743886875,-0.3385011787693851,0.9931405785180174,-0.1537383116801073,0.5210711936600906,-0.5383986824624688
3,1.915240884751293,-1.2593548761107056,-1.4143981677391033,2.3896616542321256,3.1678474261705443,3.8918693629639503,6.638218103173709,-2.2690004913336637,-1.4143981677391033,-3.4550393397177555,1.124436465428914,-1.1847279045224497,-6.078384807359436,-0.6113323865291014,-0.12677907392605145,-2.033923882176569,-0.8121269053375548
0,-1.8226377217487597,-1.104542826422641,-0.3104150278387241,0.979896955187221,2.3759568112480767,-1.6049515035663349,-5.6156142959425175,-0.3543411768725504,-0.3104150278387241,1.3701698965405709,-4.977045702967252,-1.3511118178476536,-1.1150443726971906,-3.1139915416263153,-1.3612384993294822,-3.664459831968964,1.5059579308698905
3,-2.7269150496031602,1.6179577028381549,0.16438294114655783,2.532740120691314,1.2654367685161123,3.5297716353671076,-1.1145796721993682,-2.1797204821300706,0.16438294114655783,1.0314488501172154,-3.12177887619778,0.4933952662096013,-1.9487609335198823,-0.47049487700714077,-1.4489571286753489,0.8044384285585514,-0.3859359160681095
2,1.0796033053180738,-2.1041705882884476,-3.2131859154620726,-3.708159350114963,3.4162463397167397,-3.2976172218961417,4.413047801678782,-0.1657977635788459,-3.2131859154620726,0.7461199668538413,0.533939607602421,0.28828979661690735,0.29040191256659487,1.4704525324567537,-0.9628510274973234,-0.6869945166338327,1.7925616651382534
3,3.8058442022775414,-2.85048280905336,0.8546198303400481,-3.2794304162263614,0.08376552813060467,-0.9145333325534323,0.9802050394031407,0.9929148075637844,0.8546198303400481,-0.7103601880388021,2.679711787852629,-2.3291021781099275,-1.5919729876455757,-0.18859373500323295,1.2257328486979746,-2.671895294460438,1.7076396204018058
2,3.32908711160363,-0.56492161459031,-0.6903220715952127,2.9201250552283384,1.067064261329311,1.296073082680599,6.2812553867932355,-2.0880840497949236,-0.6903220715952127,-1.9393458455557577,3.300162669022148,0.7227847682635657,-0.345978211908041,2.1229519769575034,-2.551283279655813,-2.1664346592827783,0.5285402470463352
2,-4.1190955879697215,-4.750161545003229,-1.0034849348081225,3.7007381068050234,-1.3156288592793755,-2.203046163799726,-16.18490655676647,-1.7693296617291705,-1.0034849348081225,1.0195154785288763,-3.2758750703527726,-5.750155278240615,0.3217885182774567,-5.764928034859017,1.2897803431407235,-4.265795689681873,0.1493501956344523
2,1.7946398164357522,-3.34682730397678,1.9168870523588093,0.21351611673309234,-0.8168079493715292,2.1865042765484266,-5.176575153441652,0.19753180746040588,1.9168870523588093,0.1284496220719472,9.785203677070697,-3.1430296905294766,3.0550009087199737,-0.7217248290992928,0.6273681318970517,2.234118426548324,-0.4335378116960418
3,-2.856774066623408,3.7016280004626303,-1.5957719485534108,1.03466105077377,-3.752449190416252,-0.16778504124127935,-3.8662140428242897,0.6628550182637454,-1.5957719485534108,-1.5426597815008507,-6.798291865234152,-0.46379696534666226,-0.5998264716103745,-1.7092783276812042,1.2205208175410476,1.667697440564751,2.224239609133774
3,3.2376670379032015,-5.201269082388443,-0.3389650018608059,6.313823108197694,-3.738820662406423,0.6574826597450489,-3.4678661510059485,-6.116431221626683,-0.3389650018608059,3.7217158850707333,4.339239985772299,-0.4377203127111029,2.7172491696059278,-1.2461226285975917,-0.9773362766697358,-0.9187414685952264,-2.388006768420303
1,0.9033744539826063,3.6497540231807584,-1.6343639782039268,5.810719964707583,-0.43866537434300623,0.8225000756848931,4.414522134852741,-2.6879077936745963,-1.6343639782039268,-0.30227010639350826,5.566121913292225,0.9225468731244344,1.7071403588450877,1.938911338991824,0.8046629718525418,0.2743575682351689,-5.774559565421871
1,-1.1860784071485706,-2.076942837050765,-4.132782011585255,0.71763885466772,-2.179466159038186,1.8913795642268973,0.9548100447583033,-1.8173134820651624,-4.132782011585255,2.3622563723312506,-4.000341558296679,0.8190055024823255,-1.915684797014912,-1.5399819704917166,-0.8365619157291759,2.509965774221783,-0.01640276584805389
2,-0.8493204610562153,-0.7976726693022229,2.543920256049743,-2.8803343197341666,-2.79631749503365,-2.7233795850897176,-6.120939777345166,-0.004655446058591695,2.543920256049743,0.9562998888835137,-2.770990524876754,-0.8732334265815891,1.1856831109304062,-0.5555146967496452,-1.1635103967187597,0.5729847733200166,1.4727482733824306
3,2.489039263410556,-1.7324322907803014,-0.06999911518187873,-2.8242360817336163,-0.24874359654403577,-1.774062387537148,0.26695962292806696,-0.31267073145490654,-0.06999911518187873,0.18216089423853288,2.112005282244706,-1.6981822335190357,-0.3999211591745745,-0.06042333428451219,1.6734911866604134,-0.5287353837692883,0.772320842284701
3,1.3785597654260267,-1.815087803245326,0.687018301562835,-6.723799337127069,4.716159316341096,-1.325527827677059,4.9634814352726115,1.7943507710632964,0.687018301562835,-1.4197260642913148,7.414551530501308,-1.5301647842244153,-1.9673732965138042,0.9337862791374064,-1.7527946001103107,2.462005422979896,-3.3806729439698278
0,0.7973955410066225,1.20517898956828,3.1280835344571787,-1.978729896671501,-2.828637995521809,-2.5094768073286953,1.284532801140623,-0.37528438386718577,3.1280835344571787,-0.03209282669809577,-3.4889698596517427,1.9000631455864057,-1.0567636361881658,0.40311512213722367,-0.4505376431507884,0.5349948113885152,-1.896781379639361
1,-4.07694250728806,1.3909602059674189,-1.8597147872279958,-1.405072845313925,-3.40438301973829,-1.142219833744778,-2.098498919505726,0.6857181336534799,-1.8597147872279958,0.2536666012458225,-5.7714275648011695,-0.3958181103374393,-0.13202497325790463,2.6484373200952374,0.743252679963713,-1.6962847556545766,0.8356844496989881
1,-1.2697649327347102,5.483666699707286,-1.7760182477110948,7.656063499899712,2.6237764900124967,1.545765790416494,-2.2517907630853555,0.7599633371727383,-1.7760182477110948,-2.4600496972503283,4.845266904767314,-1.170170825849928,3.3510514378428766,-1.1589986406082622,-1.2244622011956425,-0.7707212036220512,-1.4183569940699563
0,-6.289423488588461,2.229280170693058,0.1475818709685508,-0.9775752346261616,4.927680702478929,1.9770246911749951,2.3759890905638685,-3.347967705500612,0.1475818709685508,0.9528261221935034,-1.2294753035969486,1.3467531190083777,-1.5138410047604807,4.545532312341466,0.9359469002390491,2.019081539136871,-3.257650976538083
0,2.721024988762791,0.3830177340757641,1.812872049107697,-1.3208590912450382,-5.2299129263734985,0.5551857094037609,-1.469572626885218,3.040764961214875,1.812872049107697,2.0878172498046554,-2.0383499840991077,0.8380557289981336,0.5580335440282707,-1.4090924665861786,-0.495945258788503,-0.08736398100941523,1.5851571240584823
3,-4.774825864311679,1.0095463181811857,0.1371788518480226,-4.000013152451821,-1.5387761185902558,0.23567414855949942,-4.91265269248789,1.4981210258811761,0.1371788518480226,0.18770704659352577,-6.142917991664182,-1.3314604184525773,-1.9112562324889182,-0.08872464431936133,-1.4051616327209326,1.4902296157682848,1.6740378010885377
3,-0.40672106028054156,-0.2509907761838448,-1.0692425583294711,6.179440256832917,-0.6805958546300153,0.5556729497807773,-4.104498874889978,-3.391423014286733,-1.0692425583294711,-0.37777865854942894,-1.1803548288203813,-0.995386193431731,0.5696828200077575,-2.1969280097068475,-0.9582823603111208,-1.575013641122938,0.26865891961803456
2,2.6437318244117667,-2.659942401110084,0.6481362615938504,-10.640850727181885,-3.800868449227246,0.6165336143446509,-2.165083906897326,0.8744826039584814,0.6481362615938504,2.37585013677458,7.987491194003927,-4.3569215174878275,2.4009528535997307,4.607909977271484,0.593524117170279,4.499104016891353,4.800415597690986
2,0.33359925282315095,-2.328642672891931,1.4121736573875239,-2.686357503771302,-0.1723537739641836,-0.8056364289213713,-3.917079580882446,-0.5644280735286618,1.4121736573875239,-0.29041071872515456,10.378865900272865,-4.97063632300816,1.0709301025809737,1.4063479487554487,1.6276151479684513,0.39370252295062225,-4.637718654539536
1,-0.7075943691723987,-0.8299433693302722,0.4967599325365786,3.0777401823762593,-2.6007767190039504,2.508016025606728,-4.989564073396395,-2.292773758219175,0.4967599325365786,1.0053259194837563,4.056982642763758,-2.857271274683545,0.18454121789745626,-0.5084190195922341,1.1508188606171776,0.0070977190239351895,-3.412502224894046
0,-0.9486676242806746,-3.3634554453764087,2.147382966176006,-3.337386713744909,0.2558986778337937,-2.1007249275209476,-4.482254775872074,-2.9028449982534044,2.147382966176006,0.9067705291496562,-2.440881308762543,-2.1688060726518854,-2.0156125538534986,-0.16177257859993988,-0.9171833960232257,-1.2388916369628586,0.5701267311158811
2,6.291615462195941,-0.4091931585279185,-0.5328393141049372,-1.544688493913921,-1.1803893213506629,-0.7329009045301721,3.468966171952618,0.2438811276295204,-0.5328393141049372,0.42364770252804007,-0.05381904798852924,-0.3938157673020197,-1.2252173859231865,-1.532118212491841,-2.636816863137086,-1.4659710648183055,4.02178028950313
2,2.1613716056597965,0.48750028423966096,4.183681631264067,-2.5534523140624246,4.818549793488227,-3.51199753169797,-2.7397866364353147,3.1316478940690704,4.183681631264067,-2.1425150101619077,12.578957622870057,-2.451753965215105,5.6117657134868155,1.358671568184051,-0.34816127121760576,-0.21096098135616703,-1.2265840921688005
0,0.7744870222892766,-2.96844563063486,2.80132897502732,3.144247085878212,-3.280935778124509,-0.6069289801822999,-12.194098011490393,-2.520255403607938,2.80132897502732,-0.46952669021053683,5.309463576040976,-5.611873493444424,2.300078819663141,-2.7006267459489592,1.2389402870979995,-1.773051025569397,-0.6158478087346
