Target,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20
0,-0.3338668601032114,0.6189640043993089,0.03136244018180585,-1.0768142184121055,-1.6136076783286044,-1.131255622819147,0.45358797152106145,0.41606654845459784,0.19854810978218818,0.29171679404780615,-2.3162583022893317,0.8817342369711191,-1.0695392651369433,-0.38436675658116765,0.9421052878905133,-2.2047659139951126,0.36429916057705014,-0.550628328836584,-2.7497341317457002,1.375003745564206
0,-0.39426413271767946,-0.6218222306272901,-0.08402149203646088,-2.014853137475647,-0.6757733286540503,-0.8208236542404254,-1.405823574605029,-0.3018756035403492,-1.7422135339631368,0.959918628881196,0.7492078808102196,1.4625193268096222,0.605791259971249,0.10161446342330059,1.6551958307043004,0.020513481219459038,1.958747725979304,-0.48952285688660263,-0.2780957002440844,1.4822123006020627
0,1.3139721062317473,0.5171978555147912,1.2046981069658935,-3.4428046200371205,-2.563425771978622,-1.7171298622846034,0.6493052481042365,-1.356264512188523,-1.0991684903272634,-0.2679352559679556,-0.5411707459293587,0.06055432343684405,0.4314008482247091,0.8804269503647063,0.8377301409231179,-0.32815200435438024,1.359645706802458,1.4367140054555683,-2.481200057192924,1.1107915450436907
0,0.9771373834864815,1.021356114075692,0.8919973081249662,-0.7453797889261292,-0.6507451467853553,-0.6146137738232635,-0.08623546506671957,-0.12938865465109597,-1.6436454001079044,0.8187081277934432,0.0503427655353097,-1.5416780579571319,-0.3121221581053505,0.48299947681493416,0.3006020364297569,-0.8679243969746302,0.3462180674364158,0.15573313622916846,-0.9400878510600181,1.6228488012489857
0,-0.8080625038689954,-0.11113316537307974,-0.4218787178588661,-1.3547752558702806,-0.6420823992782658,0.9064809187741076,2.2209562497438182,1.2322885557364167,0.5462748613151751,0.7628474320033026,1.0213861408406029,1.2942914044522877,0.7277133630501113,0.7795057163983854,0.8791013327358119,-2.0537105219760012,-1.603354951496762,-0.4695254446833236,-0.273682048195725,1.8428545039635695
0,0.930076150712066,1.5754297668350474,0.8139329427066517,0.22910622616928422,-0.25407239468065973,-0.18852456206685544,-1.0373229361275607,0.4718496615681353,-2.060808313662842,-0.8205616353230483,0.588672289238827,0.7814827975919115,0.2921170463110464,0.6844349731588175,-0.7846265087433184,0.8214493010704681,-0.24675988313277886,-0.4004241176770101,-0.6624005865686743,2.008362865806369
0,0.3152423179926671,2.975712371097713,0.01332025328235122,1.5906732552230909,2.2981080951299115,-0.8378411514854762,-0.20236175759897532,-0.8773245900166221,0.2745993997770818,-2.8007375024259886,2.4697370358532824,-0.46767183449661315,0.1684458537240763,2.210548216200546,1.0328279567769407,0.9395223778799782,1.111529741717739,0.281749935515662,2.9617492799287004,1.368525971151075
0,0.7622098881876447,0.5092865685631824,1.1275901227352976,-0.9338375862613563,-0.866209411282219,1.0918559382644208,0.6081768330135547,-1.8667195666663197,0.006105509272210985,1.089446654143196,0.8192185363451925,0.030541207637516575,0.671487119596016,-0.2322304550313916,-0.37811504434685594,-1.2871459874401698,0.5322575083155537,0.3606951801840657,-0.725570485621489,1.535904905319791
0,-1.6765536348450192,0.5528150675844027,0.5038339420070921,-1.101525968965779,-0.18263884795306662,-0.8815841474318,1.0955992058851862,-0.8793519066015542,-2.0320534358578217,1.0173528473241407,-1.9398840554634638,0.7861872144449383,-0.8859912999986947,1.3914247935458974,2.072725344063416,0.08698224022155514,-0.17248298203006446,0.679262760849688,-0.4217553514791939,-1.6636207695913106
0,0.03538681958879028,-0.6736599726578169,0.9700811721559967,-0.5096844320386996,1.4446125611161127,-1.5274724740561647,0.7996974042079047,0.08121815721439925,2.434604587887633,0.9824136689637487,1.5578347701017379,0.3555043020570026,-0.9264795583222647,1.3236286826776784,2.7189251242552004,-0.5386440937338739,0.15935413030825216,-1.2874356278505492,2.7762124645634634,-0.6928544119410136
0,0.9742725248709532,-0.26884619813200566,0.9540973894063299,-0.4262284559370175,0.710247053523534,-0.17073007880395255,1.4862104554863727,1.0498090849387505,0.1196017455707451,0.006377016007092105,1.4850461365219911,-1.0113473925189633,-0.45153538707540575,-1.1753564343415206,1.5086024427947677,-0.7806566349571448,0.8755348701816663,1.3527069162371645,1.3682583034105835,1.0279946070805903
0,-0.07667070677236576,1.7740294761499729,1.7924611125984677,-1.091981065745152,-1.2570187147441345,0.3207556159052997,-1.40720813618582,-0.28805225269182505,-0.2345705495383843,0.14189250585728153,0.42300767716331555,0.3669575551075974,-1.2782051778602632,-1.0428022107922221,0.4456991836345935,1.0439491887552446,2.1656866627266638,1.5216497082918687,-1.7539960560058052,3.803272848613239
0,0.9273226452424582,0.03260378383297538,1.2825709301980968,-0.31776424416024385,-1.0434737453943859,-1.4056488131926115,0.7747119313737377,-1.3057571144276117,0.13487141048144857,1.047468973594544,-2.240255397197396,1.4536755195426725,-0.49842459747012574,-0.2000501628124041,0.7615257807711222,-1.4342316383347218,0.789966348342379,0.12531129479900582,-2.2304156191432885,1.1230941587915497
0,2.831390173342567,0.21495393248924224,-1.2843024320088352,-1.9767929979508527,-1.8013465737995518,-0.21461480911450082,-0.25859397070999424,-0.3455411760669642,0.3888072817043893,0.3637532323225283,0.4296231583871415,-0.4923321958023997,-0.5698369752099657,0.9934285772939553,-0.11008905366747102,0.17251028928111017,-0.6523572786395455,0.7053579513018778,-1.7398202199258128,2.0143836835535858
0,-1.3560357674005616,1.3287817210419568,-1.1325282264074374,-0.8031569344216832,-0.23954315881545277,-1.027076075331505,1.5470323876808763,-0.07592526968357845,-0.947331840297209,-0.6292802036258327,-1.72903027945337,-0.4358913088902896,-0.692254868605109,-0.03954266706002171,1.958077651275123,-0.4338932272620589,-1.2973024987684212,-0.35828676409155097,-0.6550655191979562,-0.5463709727991011
0,0.0516616261275572,-0.3124270117406577,0.9979526814667018,-2.1858020542222527,-1.5172723141648794,-0.14620033932039236,0.12672987341809994,0.19379593092956257,0.7732421171050587,-1.5768541508810991,0.30632153352618163,0.24683066917426952,1.7471342831171692,-0.9139438218799403,0.6266943718268876,-0.7309069038031547,-0.09005404873273803,-0.7292690893399212,-1.1923708484514057,1.16179274235685
1,-0.7596355628090501,-1.0327882928783718,-0.385562375531426,-1.5904204468605248,-1.5093906874337562,0.4942407013069899,0.5071862074866408,-0.06280781279500307,0.08140306868246605,-0.08648748856756447,-0.18393828984982852,0.3480656921808057,-0.9249004736288385,-0.4926929343513121,1.297352850164406,-3.2338656056533828,0.17111931809757733,0.47585836048798885,-2.1154168077651114,3.7990046991221864
0,1.478621729095553,0.18941183425078523,1.3003881428447481,-0.9768075781658031,-0.06794999612927036,-1.1884112412469112,1.6672454219801296,0.03566515756250409,-0.8408222038172611,-0.947643860512778,0.8102236281892656,0.3926195682457922,-0.15816933116252593,0.213599969135382,1.625859591819866,0.5865018292572058,1.0195240915407262,0.02485651680671851,0.09878155591235195,2.008176960458563
1,1.298760606977578,-0.15625908780869582,1.923577895386583,-1.666318365676188,-1.2264688937660801,1.595931159669952,0.576042637882196,0.409154307205152,-0.8857333506031574,0.33005639276426235,-0.5596173212709612,-0.7493635060849445,-2.0830831658644886,0.7068736107742601,0.2223117021321832,1.6253964933174005,-0.5967985682858582,-0.16646285017417733,-1.1492026104026327,-0.3410705227635138
0,-1.0993805317930356,0.030749829274437417,-1.0182307560737753,-0.7030019955131583,0.34508371123607673,0.625460274860366,0.13405513395941168,-0.621880199817128,0.24922192078447536,-0.9258208399713406,1.354059441896965,1.0025078634804914,0.8839071892447631,-0.12856960839957124,1.2980251432698986,-0.7142961805750647,-0.41314557157094683,0.7302963167724835,0.9677220391043907,1.063132093043398
0,2.1701969128922043,-0.5269306035405251,0.987626090797804,-1.867023267578908,-1.2078591304769104,-0.8183918867704126,-0.5592254774882622,-0.4924291724743182,-0.5851768328826523,-0.27549681726576297,-1.3522055700295739,1.7596129144041133,1.1659938782128172,1.7609768141039426,1.9342419539725049,-1.6212552204251047,-0.0048961351160702275,0.823774217070325,-1.580725643942712,0.8265584255211065
0,0.034748579624780646,-0.027062705129867803,-0.33953963355936295,-1.2070103647721016,-1.7369277859489813,-0.5323596368412534,0.23407930530403692,-0.8660433352691402,0.30249039009573164,1.2474576414857406,-1.9319446811342522,-0.07993197326398695,0.22764324539599634,-1.4759357977528826,0.8354646218696007,0.9736537430956311,0.9923979610933876,0.002496464475889332,-2.814373518300828,1.9552417157128963
0,0.7944437909635947,-0.3165320184865021,-0.09495457594021366,-3.4357705567601866,-3.614737109878199,-1.2535597840582018,1.75551555441649,-0.15850875355384184,-0.8783073863716593,1.7024246346465155,-1.0110143382336632,1.8524613648639423,-0.39997417442045685,1.576953020776095,-0.7196570209139377,-2.8866067175740837,-1.3921230133697744,0.26108494868622756,-4.0631217311424805,1.8833846998212729
1,-1.6774895350251424,2.009491738156022,-0.8736245402866463,-0.8961278193231632,-1.3203715676398038,0.3951740299521104,0.36695927520402893,0.4152613972515391,-1.143975183162362,-0.2640424169426611,-0.3336716908206483,0.5213747672650779,-1.1175960404694345,0.610754498606217,-0.822778997501196,0.15012653903741532,-0.39502916643212144,1.4119697989574993,-1.7062974551913663,1.0677247662026854
1,0.7485944938180475,0.21219024585855467,-0.05007773764435563,-0.08234379845569484,-0.530593745426092,0.7079481952345005,-0.10447356390150256,-1.5547486162955,-0.14066480464419207,2.0081768673797,-0.006381003813895614,-1.699595918070761,-0.5915644181417705,-1.416350818108567,-0.504981070034577,1.0274948234862573,-0.8080834259905587,0.8121671505007446,-0.8468417625364995,1.1595757419541846
0,-0.5741700301669043,0.2731273286330254,1.2612848812399793,-0.15590321862486256,-1.1376893141530509,-1.623072987042781,0.7072248085925309,0.39624156287391366,-0.437790665317373,1.4861444292629444,-2.117237750549605,-0.909561574065461,0.5375083534982619,-0.26849596042378093,0.10306886549357619,0.04975494693209071,1.140619941551207,-1.356484839585975,-2.3872985633858277,1.1570199123142444
0,-0.9707529412568561,0.3553306878784392,-1.7734896072772883,-1.3602956764526335,-0.8390059534415332,-1.23927537138144,-1.0618230299022848,0.7419551705069601,-0.305918492115852,1.537980509480369,0.896967712351761,-0.4294771627686429,0.9157376067627897,-0.8542622031880374,0.4320832276855784,-1.4377737412438139,-1.3904714407427865,-1.5962047033119287,-0.6057325571977653,1.8361841333888962
0,0.23617660753193773,-0.32725687142159593,-1.031349532111095,-0.7831982915558777,-1.1688199046888952,-0.4869136096349903,1.5082213930925388,1.5156026836116638,-0.3596986448196454,-0.788444566788206,-2.767525705126877,0.4142723257009872,0.6921918563264949,-0.6245756321830063,1.2042253675270005,-0.27496479499848625,-0.7661498347798475,0.8082912329312403,-2.287467141995144,0.19538217829446525
0,-1.135348175319878,-0.5256445989743336,-0.7407032524116013,-1.4037852617170987,0.07778046592498579,-1.4186365774682244,-0.16255370230765842,-0.07516667165999052,-0.8392574073089519,1.2794905667409935,1.9051333447725542,0.8044401935584053,0.045635836405142564,0.4557657385353722,1.9161586382415146,-0.11691600016783338,0.3623544051443405,-0.03105145309363382,0.7409525585298005,2.4783741558327463
0,-0.9323077885067598,1.587748712770593,-0.6864871951678414,1.1106964075679224,1.760944878638271,-1.0887264108765955,0.38285517770068866,-0.29407661034828,1.5923169074933285,-0.9944594131169038,2.21034306184364,0.3486836345308611,0.3149828583954982,-1.1371457634034454,0.9440280762729079,-1.341168458831476,0.2357205059071075,-0.35976127015097087,2.4834307348722433,1.1807080474018488
0,0.10682851338356636,1.2329093301860712,-0.21263111176539462,-0.19111429613219533,0.36817595095537964,1.4204399842603093,-0.05899432322010137,1.268409978720436,-3.216856662584488,1.2480478760800497,-0.048272156273180045,-0.6785903442383346,-0.070357371436734,-1.1739927151071359,0.4927193771789484,0.3481834497675447,-1.2779753657307436,1.4293133044173212,0.3917917361185736,-0.5174911231808543
0,-1.3425492960559946,-0.4026101528589774,-0.6278677042932476,-1.7272251594279542,-1.4365354683302096,-0.6508813766467181,-2.0685045611785475,-0.01001935096156904,-0.22489799124198018,-0.09928027937387297,-0.07867894571107392,0.21894146773368087,0.17158999475833914,-0.3161203801832198,0.14544469030580887,0.8818185691169411,-0.25791752840153,1.1628760002434722,-1.4075299551892781,0.9504930868440853
0,-0.2171847508955831,0.48399751352804427,-0.7177068284882864,-0.660350531393004,-1.2018557691046203,0.8710714481510826,-0.30724394309594,-0.24431248483761697,-0.43162176768927807,0.9089079607514461,-1.3680021065679455,-0.006053798351451681,0.5762131659519284,0.054150055131444746,0.33005792667325573,0.30194642620456597,0.41359000685089403,0.5847990746971695,-2.0944329586304926,1.5671348626629695
0,-0.5308180787011687,0.7712932809653095,0.2550649809834296,-1.3432240294045417,-0.8139394201173895,-0.6767777929259368,0.24065443727465172,0.20141567443868,-2.0844913119367092,0.03077810374399498,-1.0748260716239697,-1.3043594536863186,0.21530329520756736,0.18595581659713337,1.1191264834424048,0.14373982015531475,0.16684553261847543,2.164432840481711,-1.1087172954401927,0.07495036149540091
0,-0.36852141655806814,-0.6690354741790845,-0.27570728737716926,0.0756291890640004,-0.7278274743238307,-1.6022833007337334,-1.4724110908615238,0.32475942631185795,-1.329171552062218,0.11126535776508377,-0.7012638930218082,0.18601480781996466,-0.937913118474675,-0.20637915913966356,-0.5174974591755868,-0.37030363513357845,-0.6878726283568359,0.409229111796056,-1.5671486079548962,1.6412568071387692
0,0.16704858155625102,0.5057919850649223,0.5366282656706174,-1.0412257560912515,-1.7145430244042161,0.6079247179304248,1.0169925977834169,0.8083070456957938,-1.214109360549452,0.03738860381439881,-2.1337850872660047,1.142686734530189,0.333486184127651,-0.954896017694983,0.06788120483394544,0.11050861971356682,-1.0743969401518756,0.22413039956524378,-2.8069716798097972,0.9214163183805747
0,-0.8317292455873511,-0.672738790020136,0.23898246121407066,-1.906277787449502,-0.7743303888210661,1.4419343989398847,-0.3816218817214596,-0.8319873320742647,-1.9842975431810268,-0.04093682144308219,0.477460638532049,-1.5011739346832482,0.5570816734696418,-0.4553504822607999,1.4191777119406013,0.494693168399227,0.5942742661215372,1.8012128259105402,-0.5335827900742656,1.39683076468761
0,0.054994197498085276,0.14904551156311258,-0.7382950910771631,-0.6325161304758518,-0.18116891135543062,0.7440636234634536,0.24215100495290043,0.764857371521063,-2.7057194580834922,0.40244932352310453,0.2466717281698525,1.8416469249263396,0.25988831469117885,-0.9104008457789592,0.2742988762603896,0.08833407156995801,0.7506361494156111,-0.9464555955748681,-0.17289577462892067,0.4576053840024946
0,1.2975907386226935,0.4761806957703154,-0.30604549225089417,-0.6512172587529675,-0.29725970552217035,0.342629210602776,-0.779079521494865,-1.8617769890406526,0.7618047185848627,0.304392774275535,0.2848115863003392,-0.08286795778759617,1.404754762876959,-0.29235312015866033,0.4727656489475407,0.07105444675095976,1.1343808212544875,1.900192178333897,-0.07703483796306188,0.41830617975256645
0,0.31053185874835637,1.4087929961638608,0.8041499290594263,-1.5377981255593405,-1.0918229349031148,1.0904884579048184,-2.0685187060188808,-1.4840031741842,0.21758393114132735,-0.4278269483128396,0.3127216671740216,-3.268143623210738,0.6364784631865296,-2.347445642888913,0.4632868450479555,-1.017162246251562,-0.1312858361663886,0.9519606842187989,-0.9328978618066374,1.243736818492337
0,-0.9753026123241224,0.39722220045399936,1.8546670189906986,-1.2524237268812353,-0.5537685190740466,0.4487628183141553,-0.47543376978365504,-0.31144753172798617,-2.7859983863013857,0.9002839015428189,0.005623573061695142,0.465764451027027,-0.3342319093654322,0.5095548886655294,0.7068737484941647,0.415536367382016,-0.509809879349715,0.5946190515284789,-0.5357977607264593,0.5246283071751716
0,-1.972503657522076,1.0893319041026799,0.6664083526204678,-1.6135365316004586,-1.0944287737639737,-1.3901697778760873,-0.006489017871728734,1.2450074168245986,-0.6890839378644913,-1.4202002841985113,0.3637074332239679,1.0648190327420948,-0.13206793747198495,-0.3003370969540183,0.6424041035575196,-0.9892161028629319,0.32859137584419373,-0.18366967024675673,-1.0374015679140405,1.71054495196487
0,-1.547020824131536,-0.55363747591126,0.1236019536341007,-2.4201765662347103,-2.3463707113684036,0.9579270678691585,0.38941060687588774,-0.5860530486711245,0.5617258930591745,-0.6548909018343956,-1.0139825526039004,1.141316394598064,-1.0676958268141126,-0.42185647057773373,-0.267459739436384,0.8584363496871683,-0.18131461562680726,-0.4564414847284028,-2.4129698907496633,0.011342254348498781
1,1.86291193416111,1.3851895143233723,-0.4342633775789263,-0.10551009245356391,0.12688661649044716,0.07020108437530166,-0.4090728316898454,-2.9141398829354483,-0.6609434737703103,1.8436906742401076,0.713057283950684,1.3857720786557064,-1.719970314454393,1.151554680535606,-0.17718751060834403,0.19447469181883228,0.5827368379734023,1.8466294206780016,0.38545356301054606,0.18992500494636455
0,0.9095607635364087,0.31108189308417966,-1.0248586861932754,-1.2486211438568042,-0.03902815244766098,0.21155803230225834,-0.6278241972753668,0.6634556412861937,-0.5539844290888445,0.20158658369614488,0.10898269631224888,1.5772604583975467,1.4076509373297597,-3.3382284007349043,2.3023837392667312,-0.2665876314161055,1.1662408228161825,-1.4271800919063857,0.16751067940148456,0.9639950321902101
0,0.10931254905841659,-1.0422278529367424,1.7539040913284147,0.10428914265144651,0.9375096396011542,-0.7538157797969638,0.18876582547361562,0.6654608571213962,0.0474833644844086,1.527918525852617,1.7638951773634595,-0.20470979421253765,0.037382625261128094,0.18909526373846702,1.1066273287182975,-0.8625484553693296,-0.20739239868141324,-0.8703622981511131,1.4859789425391037,1.4982837033540384
1,0.33323602995884694,-0.6893245970373978,1.1275556757877978,-1.3290955675548974,0.18869827781091625,-2.437621815729359,1.3888309085689798,-0.9133298002236201,0.5956564694304269,-2.4899878464664664,5.000634315097506,0.9748636817805156,0.1285149631702475,0.9731176495774593,-2.345323613246662,0.36325198748167903,1.3486075504878088,-1.3898926379640866,2.8446984516968943,-1.1565390149249328
0,0.3172705568781175,-1.575877975930807,-0.4785883146324638,-0.8751616943154094,0.6712963663967505,1.327797091081645,-1.1740591713035093,-0.5907334557050943,-2.605147052620789,-1.395163891793028,0.2892118648247646,0.28158486036436753,1.306361645823421,0.8653998593827112,1.981307615603117,0.3389767020297609,0.3607770003587591,0.6712978554510554,1.186634259983623,-0.7687086206333957
